UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
2016,11,9964,Kenergy Corp,KY,Cooperative,Preliminary,28352,575552,56958
2016,12,9964,Kenergy Corp,KY,Cooperative,Preliminary,34485,620545,57008
2016,1,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,16988,181405,64440
2016,2,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,17381,188404,64375
2016,3,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,15484,163538,64333
2016,4,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,14518,156316,64487
2016,5,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,15901,152729,64505
2016,6,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,19015,188096,64630
2016,7,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,22045,211024,64667
2016,8,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,24084,245275,64606
2016,9,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,18358,219647,64726
2016,10,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,15636,177969,64527
2016,11,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,14488,161008,64739
2016,12,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,15164,166884,65034
2016,1,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,57725,557017,250517
2016,1,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,70873,713030,278614
2016,2,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,53658,486642,250781
2016,2,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,78170,707907,280236
2016,3,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,45670,407361,251124
2016,3,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,61393,588884,279528
2016,4,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,44778,407401,251350
2016,4,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,60091,553741,279213
2016,5,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,57478,480087,251414
2016,5,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,74949,648617,279614
2016,6,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,89336,687772,251723
2016,6,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,105079,789432,278757
2016,7,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,87018,668573,252643
2016,7,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,111285,876777,280762
2016,8,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,90584,700491,252301
2016,8,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,111690,879477,278827
2016,9,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,64446,542122,251998
2016,9,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,85145,722098,279942
2016,10,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,51803,443349,252255
2016,10,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,73976,646306,279736
2016,11,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,48001,435435,253123
2016,11,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,64907,584603,280753
2016,12,10000,Kansas City Power & Light Co,KS,Investor Owned,Preliminary,57694,554015,252911
2016,12,10000,Kansas City Power & Light Co,MO,Investor Owned,Preliminary,85405,724294,281452
2016,1,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,79329,815887,324686
2016,2,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,67803,684300,325306
2016,3,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,66414,661738,325756
2016,4,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,67091,666506,325454
2016,5,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,74037,738933,326515
2016,6,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,102667,993546,326378
2016,7,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,109541,1073383,326663
2016,8,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,100612,1006200,326141
2016,9,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,84632,846986,326370
2016,10,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,71198,727605,325705
2016,11,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,67471,722768,325963
2016,12,10005,Kansas Gas & Electric Co,KS,Investor Owned,Preliminary,75556,805321,326247
2016,1,10066,K C Electric Association,CO,Cooperative,Preliminary,1311,11301,6479
2016,2,10066,K C Electric Association,CO,Cooperative,Preliminary,1177,9894,6350
2016,3,10066,K C Electric Association,CO,Cooperative,Preliminary,2299,11760,6474
2016,4,10066,K C Electric Association,CO,Cooperative,Preliminary,1592,13547,6576
2016,5,10066,K C Electric Association,CO,Cooperative,Preliminary,1508,12455,6478
2016,6,10066,K C Electric Association,CO,Cooperative,Preliminary,2503,25093,6481
2016,7,10066,K C Electric Association,CO,Cooperative,Preliminary,2897,30581,6486
2016,8,10066,K C Electric Association,CO,Cooperative,Preliminary,2989,32603,6546
2016,9,10066,K C Electric Association,CO,Cooperative,Preliminary,1571,13158,6519
2016,10,10066,K C Electric Association,CO,Cooperative,Preliminary,1474,12943,6531
2016,11,10066,K C Electric Association,CO,Cooperative,Preliminary,1356,11198,6536
2016,12,10066,K C Electric Association,CO,Cooperative,Preliminary,1320,11000,6518
2016,1,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,11556,35405,33205
2016,2,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,10777,32509,33206
2016,3,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,10092,31609,33234
2016,4,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,11611,36280,33256
2016,5,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,11022,33783,33286
2016,6,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,12478,37313,33323
2016,7,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,12520,37436,33355
2016,8,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,12849,38847,33380
2016,9,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,12994,40419,33389
2016,10,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,12620,44154,33412
2016,11,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,11903,35489,33448
2016,12,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,12585,35843,33445
2016,1,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,150116,1779760,518280
2016,1,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,1,14,4
2016,1,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,8495,97117,28326
2016,2,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,129936,1579976,518454
2016,2,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,1,12,4
2016,2,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,7325,80636,28315
2016,3,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,113171,1353745,518236
2016,3,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,1,8,4
2016,3,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,5813,60961,28276
2016,4,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,109825,1302372,518123
2016,4,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,0,6,4
2016,4,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,5106,50079,28220
2016,5,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,110892,1338338,517621
2016,5,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,0,4,4
2016,5,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,4834,47240,28188
2016,6,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,131829,1576293,517888
2016,6,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,0,4,4
2016,6,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,5227,50970,28209
2016,7,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,140976,1672236,518407
2016,7,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,0,5,4
2016,7,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,5615,54706,28195
2016,8,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,142954,1768162,518864
2016,8,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,0,5,4
2016,8,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,5754,56978,28198
2016,9,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,125609,1494394,519435
2016,9,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,0,5,4
2016,9,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,5015,48967,28189
2016,10,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,110614,1312219,519518
2016,10,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,0,4,4
2016,10,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,4748,46940,28172
2016,11,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,111325,1336499,520197
2016,11,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,1,8,4
2016,11,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,5782,59562,28178
2016,12,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,136874,1632061,521104
2016,12,10171,Kentucky Utilities Co,TN,Investor Owned,Preliminary,1,11,4
2016,12,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,7750,81072,28195
2016,1,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1558,16259,7715
2016,2,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1568,16454,7726
2016,3,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1484,15567,7716
2016,4,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1418,13580,7724
2016,5,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1361,12951,7742
2016,6,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1289,12226,7748
2016,7,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1206,11346,7751
2016,8,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1277,12188,7755
2016,9,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1439,13995,7750
2016,10,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1172,11514,7760
2016,11,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1422,14110,7742
2016,12,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1499,14926,7757
2016,1,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,16032,215060,47511
2016,2,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,13064,185211,47438
2016,3,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,10646,154149,47456
2016,4,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,10288,146548,47392
2016,5,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,10513,153683,47413
2016,6,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,11415,168955,47470
2016,7,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,12648,183062,47371
2016,8,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,12910,183221,47498
2016,9,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,12595,163730,47489
2016,10,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,11587,137930,47441
2016,11,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,12437,157196,47619
2016,12,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,14622,189807,47772
2016,1,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,46294,489941,198470
2016,2,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,47728,509340,198586
2016,3,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,40722,439196,198817
2016,4,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,34383,367341,199011
2016,5,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,35754,384673,199305
2016,6,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,42378,459620,200042
2016,7,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,50794,544963,200803
2016,8,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,53433,546724,202239
2016,9,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,52531,528577,201094
2016,10,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,42050,412731,200419
2016,11,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,38296,371364,200439
2016,12,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,45370,441353,200581
2016,1,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1791,10805,5935
2016,2,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,2387,14914,5932
2016,3,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,2092,12928,5941
2016,4,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,2005,12041,5933
2016,5,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1894,11328,5937
2016,6,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1836,10952,5933
2016,7,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1600,9774,5923
2016,8,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1975,12420,5907
2016,9,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1844,11446,5900
2016,10,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,2199,13604,5886
2016,11,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1995,12089,5872
2016,12,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1737,10440,5871
2016,1,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,722,1831,1267
2016,2,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,688,1742,1265
2016,3,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,636,1602,1272
2016,4,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,676,1710,1271
2016,5,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,594,1487,1281
2016,6,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,584,1459,1268
2016,7,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,564,1404,1279
2016,8,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,601,1506,1275
2016,9,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,603,1527,1273
2016,10,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,636,1618,1283
2016,11,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,623,1741,1283
2016,12,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,576,1604,1279
2016,1,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,3842,44287,23482
2016,1,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,22,260,79
2016,2,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,3655,41979,23556
2016,2,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,20,236,79
2016,3,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,3220,35945,23589
2016,3,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,17,205,79
2016,4,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,2951,32696,23664
2016,4,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,15,170,79
2016,5,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,2625,27820,23757
2016,5,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,15,171,81
2016,6,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,2773,30297,23802
2016,6,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,16,183,81
2016,7,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,2880,31611,23868
2016,7,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,15,174,81
2016,8,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,3137,34913,23912
2016,8,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,16,188,81
2016,9,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,2889,31494,23969
2016,9,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,16,181,81
2016,10,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,2911,29409,24086
2016,10,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,16,184,78
2016,11,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,3247,34442,24121
2016,11,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,19,224,78
2016,12,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,4043,44782,24171
2016,12,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,28,337,77
2016,1,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,224,1375,1206
2016,2,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,211,1302,1200
2016,3,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,199,1212,1198
2016,4,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,184,994,1198
2016,5,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,213,1251,1203
2016,6,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,257,1545,1206
2016,7,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,267,1573,1202
2016,8,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,275,1716,1202
2016,9,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,213,1289,1202
2016,10,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,206,1207,1201
2016,11,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,210,1112,1205
2016,12,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,216,1307,1204
2016,1,10704,City of Lansing - (MI),MI,Municipal,Preliminary,22503,178002,97008
2016,2,10704,City of Lansing - (MI),MI,Municipal,Preliminary,21627,173994,97089
2016,3,10704,City of Lansing - (MI),MI,Municipal,Preliminary,21893,170431,96891
2016,4,10704,City of Lansing - (MI),MI,Municipal,Preliminary,21472,175441,96888
2016,5,10704,City of Lansing - (MI),MI,Municipal,Preliminary,20644,150942,96874
2016,6,10704,City of Lansing - (MI),MI,Municipal,Preliminary,23752,175551,96756
2016,7,10704,City of Lansing - (MI),MI,Municipal,Preliminary,26919,208485,96561
2016,8,10704,City of Lansing - (MI),MI,Municipal,Preliminary,26423,210363,96649
2016,9,10704,City of Lansing - (MI),MI,Municipal,Preliminary,26014,220193,96629
2016,10,10704,City of Lansing - (MI),MI,Municipal,Preliminary,23227,176929,96654
2016,11,10704,City of Lansing - (MI),MI,Municipal,Preliminary,21535,155860,96937
2016,12,10704,City of Lansing - (MI),MI,Municipal,Preliminary,22339,174193,97162
2016,1,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,12993,136223,62896
2016,2,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,13292,143359,63034
2016,3,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,11233,118260,63031
2016,4,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,10167,108576,63059
2016,5,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,10589,114906,63007
2016,6,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,14010,147130,62700
2016,7,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,16893,179106,63248
2016,8,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,18315,195422,64002
2016,9,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,16985,180758,63490
2016,10,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,12927,141488,63839
2016,11,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,11420,124206,63524
2016,12,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,12569,131984,63706
2016,1,11018,Lincoln Electric System,NE,Municipal,Preliminary,20471,281083,135522
2016,2,11018,Lincoln Electric System,NE,Municipal,Preliminary,19310,267584,135805
2016,3,11018,Lincoln Electric System,NE,Municipal,Preliminary,18254,237849,136001
2016,4,11018,Lincoln Electric System,NE,Municipal,Preliminary,16306,210028,135855
2016,5,11018,Lincoln Electric System,NE,Municipal,Preliminary,18015,236394,136184
2016,6,11018,Lincoln Electric System,NE,Municipal,Preliminary,26107,285643,136286
2016,7,11018,Lincoln Electric System,NE,Municipal,Preliminary,32351,358749,136680
2016,8,11018,Lincoln Electric System,NE,Municipal,Preliminary,30589,341555,137117
2016,9,11018,Lincoln Electric System,NE,Municipal,Preliminary,25249,275221,137332
2016,10,11018,Lincoln Electric System,NE,Municipal,Preliminary,18340,243762,137506
2016,11,11018,Lincoln Electric System,NE,Municipal,Preliminary,16483,220726,137707
2016,12,11018,Lincoln Electric System,NE,Municipal,Preliminary,20107,273296,137622
2016,1,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1608,15689,6238
2016,2,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1726,17562,6207
2016,3,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1440,16308,6221
2016,4,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1251,14518,6211
2016,5,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1375,14925,6204
2016,6,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1546,16156,6202
2016,7,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1801,17351,6197
2016,8,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,2061,19941,6194
2016,9,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1471,18491,6204
2016,10,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1451,16362,6193
2016,11,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1264,13629,6209
2016,12,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1484,14627,6221
2016,1,11135,City of Logan - (UT),UT,Municipal,Preliminary,3133,38060,19569
2016,2,11135,City of Logan - (UT),UT,Municipal,Preliminary,3082,37234,19421
2016,3,11135,City of Logan - (UT),UT,Municipal,Preliminary,2584,30958,19394
2016,4,11135,City of Logan - (UT),UT,Municipal,Preliminary,2708,32625,19542
2016,5,11135,City of Logan - (UT),UT,Municipal,Preliminary,2621,31539,20386
2016,6,11135,City of Logan - (UT),UT,Municipal,Preliminary,2676,31407,20109
2016,7,11135,City of Logan - (UT),UT,Municipal,Preliminary,3180,36837,19779
2016,8,11135,City of Logan - (UT),UT,Municipal,Preliminary,3514,40265,20243
2016,9,11135,City of Logan - (UT),UT,Municipal,Preliminary,3247,37847,20174
2016,10,11135,City of Logan - (UT),UT,Municipal,Preliminary,2753,32273,19701
2016,11,11135,City of Logan - (UT),UT,Municipal,Preliminary,2601,31165,19538
2016,12,11135,City of Logan - (UT),UT,Municipal,Preliminary,2749,33023,19753
2016,1,11171,Long Island Power Authority,NY,State,Preliminary,210350,1467306,1117864
2016,2,11171,Long Island Power Authority,NY,State,Preliminary,200116,1253272,1117989
2016,3,11171,Long Island Power Authority,NY,State,Preliminary,211148,1344613,1118005
2016,4,11171,Long Island Power Authority,NY,State,Preliminary,181102,1136692,1118503
2016,5,11171,Long Island Power Authority,NY,State,Preliminary,207165,1307895,1118634
2016,6,11171,Long Island Power Authority,NY,State,Preliminary,296883,1546715,1118508
2016,7,11171,Long Island Power Authority,NY,State,Preliminary,373893,1971317,1118575
2016,8,11171,Long Island Power Authority,NY,State,Preliminary,427525,2131378,1118738
2016,9,11171,Long Island Power Authority,NY,State,Preliminary,370001,1785588,1118774
2016,10,11171,Long Island Power Authority,NY,State,Preliminary,244897,1315179,1118783
2016,11,11171,Long Island Power Authority,NY,State,Preliminary,227011,1249359,1119503
2016,12,11171,Long Island Power Authority,NY,State,Preliminary,235304,1343608,1120013
2016,1,11204,Los Alamos County,NM,Municipal,Preliminary,3926,55676,8121
2016,2,11204,Los Alamos County,NM,Municipal,Preliminary,3727,53799,9172
2016,3,11204,Los Alamos County,NM,Municipal,Preliminary,3313,41224,9177
2016,4,11204,Los Alamos County,NM,Municipal,Preliminary,3019,36786,9192
2016,5,11204,Los Alamos County,NM,Municipal,Preliminary,3671,37900,9209
2016,6,11204,Los Alamos County,NM,Municipal,Preliminary,3501,40322,9236
2016,7,11204,Los Alamos County,NM,Municipal,Preliminary,3385,47832,9145
2016,8,11204,Los Alamos County,NM,Municipal,Preliminary,3385,55710,9058
2016,9,11204,Los Alamos County,NM,Municipal,Preliminary,2626,52647,8998
2016,10,11204,Los Alamos County,NM,Municipal,Preliminary,2918,52208,8767
2016,11,11204,Los Alamos County,NM,Municipal,Preliminary,2857,51371,8403
2016,12,11204,Los Alamos County,NM,Municipal,Preliminary,3383,52325,8746
2016,1,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,276724,1893856,1415192
2016,2,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,265542,1823109,1416774
2016,3,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,235325,1636025,1416559
2016,4,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,243119,1746844,1416932
2016,5,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,231388,1679055,1418338
2016,6,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,253163,1772109,1417490
2016,7,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,296649,1958654,1416970
2016,8,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,348490,2222334,1420325
2016,9,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,332253,2125272,1423135
2016,10,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,307772,1982319,1423750
2016,11,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,285769,1954541,1424312
2016,12,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,275201,1872134,1423828
2016,1,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,275345,4445206,1063748
2016,2,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,256586,4321898,1064668
2016,3,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,267516,4074014,1069256
2016,4,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,249890,4117727,1067641
2016,5,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,253656,4169559,1068853
2016,6,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,283863,4814617,1071813
2016,7,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,334476,5235387,1072418
2016,8,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,363906,5253497,1074181
2016,9,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,359178,5061982,1074300
2016,10,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,327817,4821354,1072210
2016,11,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,277359,4318084,1071832
2016,12,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,268498,3965652,1072067
2016,1,11249,Louisville Gas & Electric Co,KY,Investor Owned,Preliminary,90424,980075,403894
2016,2,11249,Louisville Gas & Electric Co,KY,Investor Owned,Preliminary,81902,876347,404078
