UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
2020,2,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,1461,15692,12266
2020,3,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,13261,152981,91484
2020,3,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,1127,11455,12268
2020,4,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,11595,133280,91940
2020,4,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,945,9211,12274
2020,5,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,11484,129744,92512
2020,5,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,953,9371,12301
2020,6,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,13023,139949,92596
2020,6,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,1049,10017,12317
2020,7,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,16767,187798,93001
2020,7,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,1486,15134,12352
2020,8,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,17893,203363,93416
2020,8,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,1489,15195,12382
2020,9,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,15753,176710,93674
2020,9,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,1233,12173,12403
2020,10,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,13005,143941,93963
2020,10,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,963,8911,12432
2020,11,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,11471,131694,94073
2020,11,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,944,9114,12410
2020,12,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Preliminary,16242,186754,94514
2020,12,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Preliminary,1234,12788,12435
2020,1,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,3011,34262,7212
2020,2,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2856,30280,7205
2020,3,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2717,28403,7213
2020,4,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2457,23002,7220
2020,5,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2266,22424,7200
2020,6,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2557,24741,7219
2020,7,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2790,28026,7197
2020,8,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2667,27518,7213
2020,9,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2393,22964,7205
2020,10,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2661,28211,7226
2020,11,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2794,29514,7241
2020,12,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Preliminary,2931,33685,7252
2020,1,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,37280,230622,248228
2020,2,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,33725,207180,237944
2020,3,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,32544,201478,242262
2020,4,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,30468,178886,241262
2020,5,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,29722,170128,239535
2020,6,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,31349,203610,246061
2020,7,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,37322,255962,243556
2020,8,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,42712,278179,243031
2020,9,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,37859,223673,245214
2020,10,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,33845,194976,245102
2020,11,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,32580,201386,245016
2020,12,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Preliminary,37338,237014,261918
2020,1,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,64101,653874,287561
2020,2,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,57746,595907,287507
2020,3,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,57136,617574,288354
2020,4,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,52935,578742,289166
2020,5,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,64150,661502,289957
2020,6,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,75010,782821,290539
2020,7,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,77880,853863,291125
2020,8,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,86354,832438,291405
2020,9,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,72264,726995,291503
2020,10,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,69133,638258,291553
2020,11,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,63594,604809,291553
2020,12,3265,Cleco Power LLC,LA,Investor Owned,Preliminary,74370,702360,291554
2020,1,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,73854,464820,578783
2020,2,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,60682,381879,473550
2020,3,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,63652,404010,554567
2020,4,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,59388,377397,552216
2020,5,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,51712,327795,528802
2020,6,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,55149,350442,557998
2020,7,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,66571,433205,557808
2020,8,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,71131,473248,557928
2020,9,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,59216,383439,558379
2020,10,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,54799,351695,560426
2020,11,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,50125,322044,509863
2020,12,3266,Central Maine Power Co,ME,Investor Owned,Preliminary,60707,389003,549408
2020,1,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4488,68523,15334
2020,2,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4737,64569,15357
2020,3,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4474,59914,15321
2020,4,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4749,66539,14916
2020,5,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4202,56205,14738
2020,6,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4431,57564,14730
2020,7,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,5021,69190,14828
2020,8,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4978,68741,14856
2020,9,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4878,63957,14879
2020,10,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4440,55654,14888
2020,11,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4353,52133,14874
2020,12,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Preliminary,4628,58226,14897
2020,1,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1868,16563,10954
2020,1,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,42774,421483,177164
2020,2,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1961,17972,10898
2020,2,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,45317,459914,177397
2020,3,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1642,14773,10954
2020,3,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,42244,413808,178301
2020,4,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1308,11795,10870
2020,4,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,35735,371000,178467
2020,5,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1320,11878,10919
2020,5,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,32742,337937,178172
2020,6,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1611,14708,10982
2020,6,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,39952,422836,178615
2020,7,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1964,18201,11003
2020,7,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,46606,491630,179354
2020,8,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,2058,19338,10971
2020,8,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,51452,550616,179116
2020,9,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1807,17091,11009
2020,9,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,47892,523100,179047
2020,10,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1329,11919,11053
2020,10,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,37574,400176,179391
2020,11,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1401,12663,10984
2020,11,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,35703,381652,178991
2020,12,3408,City of Chattanooga - (TN),GA,Municipal,Preliminary,1913,17848,10974
2020,12,3408,City of Chattanooga - (TN),TN,Municipal,Preliminary,39403,411665,179127
2020,1,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13956,150781,43264
2020,2,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13291,144572,43407
2020,3,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13246,147150,43228
2020,4,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13288,141241,43489
2020,5,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13192,141943,43302
2020,6,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13801,143651,43453
2020,7,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,14843,156313,43609
2020,8,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,15957,151250,43600
2020,9,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13557,135111,43744
2020,10,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13821,140574,43361
2020,11,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,12943,132685,43599
2020,12,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Preliminary,13499,142419,43762
2020,1,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,21207,111945,81726
2020,2,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,18043,93828,81727
2020,3,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,17570,94666,81751
2020,4,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,15716,80991,81748
2020,5,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,15514,77304,81781
2020,6,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,15110,74622,81796
2020,7,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,15158,78785,81783
2020,8,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,15364,79998,81807
2020,9,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,15351,78550,81861
2020,10,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,17459,87766,81891
2020,11,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,29642,173480,112680
2020,12,3522,Chugach Electric Assn Inc,AK,Cooperative,Preliminary,32782,180748,112714
2020,1,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,36480,345478,281590
2020,2,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,37020,346999,283467
2020,3,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,31133,287213,289681
2020,4,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,30591,268271,294554
2020,5,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,29836,263487,297052
2020,6,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,36271,331406,279287
2020,7,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,44287,404794,276893
2020,8,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,36908,340763,271065
2020,9,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,29264,262729,269686
2020,10,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,26118,236221,274568
2020,11,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,27112,252157,276485
2020,12,3542,Duke Energy Ohio Inc,OH,Investor Owned,Preliminary,37412,367987,281418
2020,1,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1280,12726,6960
2020,2,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1333,12650,6958
2020,3,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1135,10591,6943
2020,4,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1020,9398,6939
2020,5,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,928,8439,6946
2020,6,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,901,7985,6952
2020,7,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1020,9117,6950
2020,8,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1148,10454,6957
2020,9,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1006,9013,6964
2020,10,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,818,7049,6972
2020,11,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,965,8541,6965
2020,12,3597,Citizens Electric Co - (PA),PA,Investor Owned,Preliminary,1147,10352,6983
2020,1,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,34921,432664,214288
2020,2,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,33698,407655,214553
2020,3,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,33865,409831,214927
2020,4,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,26441,330258,215118
2020,5,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,25915,321866,215422
2020,6,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,25582,314861,215753
2020,7,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,28509,352019,216043
2020,8,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,28744,359402,216818
2020,9,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,27315,330180,217474
2020,10,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,29286,352754,218226
2020,11,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,33696,404710,218744
2020,12,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Preliminary,37815,457719,219313
2020,1,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,14470,131810,72334
2020,2,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,15205,142751,72483
2020,3,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,13365,121891,72998
2020,4,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,11175,101689,72770
2020,5,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,11228,103300,73218
2020,6,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,13728,124055,73866
2020,7,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,16115,149302,74368
2020,8,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,16067,149835,74225
2020,9,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,14547,134592,74112
2020,10,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,11358,104583,74306
2020,11,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,10825,96166,74188
2020,12,3704,City of Clarksville - (TN),TN,Municipal,Preliminary,14442,136016,74580
2020,1,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,19838,192673,176504
2020,2,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,19812,184812,176330
2020,3,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,16002,146548,183343
2020,4,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,17431,158690,178660
2020,5,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,16572,144897,181337
2020,6,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,19830,171081,176212
2020,7,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,24124,209615,181997
2020,8,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,22919,195811,182398
2020,9,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,17119,146048,188001
2020,10,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,18047,152430,186085
2020,11,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,18294,155719,190983
2020,12,3755,Cleveland Electric Illum Co,OH,Investor Owned,Preliminary,21346,188531,187304
2020,1,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,8343,84042,32017
2020,2,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,8453,86539,31911
2020,3,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,7811,79022,31939
2020,4,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,6653,70107,32017
2020,5,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,6503,67847,32037
2020,6,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,8222,83619,32019
2020,7,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,9056,92068,32180
2020,8,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,9824,102145,32162
2020,9,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,9125,94286,31924
2020,10,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,7195,76958,32273
2020,11,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,6956,71982,32125
2020,12,3758,City of Cleveland - (TN),TN,Municipal,Preliminary,7607,77662,32163
2020,1,3812,City of Clinton - (TN),TN,Municipal,Preliminary,6908,68962,29995
2020,2,3812,City of Clinton - (TN),TN,Municipal,Preliminary,6724,67465,30017
2020,3,3812,City of Clinton - (TN),TN,Municipal,Preliminary,5999,59430,29978
2020,4,3812,City of Clinton - (TN),TN,Municipal,Preliminary,4884,46531,30032
2020,5,3812,City of Clinton - (TN),TN,Municipal,Preliminary,5102,49531,30068
2020,6,3812,City of Clinton - (TN),TN,Municipal,Preliminary,6306,62431,30126
2020,7,3812,City of Clinton - (TN),TN,Municipal,Preliminary,7295,73339,30127
2020,8,3812,City of Clinton - (TN),TN,Municipal,Preliminary,7279,75286,30190
2020,9,3812,City of Clinton - (TN),TN,Municipal,Preliminary,6546,67575,30142
2020,10,3812,City of Clinton - (TN),TN,Municipal,Preliminary,5143,55910,30165
2020,11,3812,City of Clinton - (TN),TN,Municipal,Preliminary,5484,57224,30170
2020,12,3812,City of Clinton - (TN),TN,Municipal,Preliminary,6838,70132,30208
2020,1,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,6829,62996,42545
2020,2,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,6727,59970,42552
2020,3,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,6487,57807,42552
2020,4,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,5873,50708,40562
2020,5,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,5962,50764,42579
2020,6,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,5640,48602,42600
2020,7,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,6652,59932,42594
2020,8,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,6354,56105,42679
2020,9,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,5960,54081,42700
2020,10,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,6673,58701,42706
2020,11,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,6267,56490,42737
2020,12,3828,Cloverland Electric Co-op,MI,Cooperative,Preliminary,7429,60880,42765
2020,1,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,15914,139015,83959
2020,2,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,15941,139349,83902
2020,3,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,14317,123608,84051
2020,4,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,14031,129134,84051
2020,5,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,14001,126279,84276
2020,6,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,16753,159148,84814
2020,7,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,18374,176804,84991
2020,8,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,18556,179415,84988
2020,9,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,18238,175839,85013
2020,10,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,14816,136042,84169
2020,11,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,14939,124319,86073
2020,12,3841,Coast Electric Power Assn,MS,Cooperative,Preliminary,14901,128906,85029
2020,1,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,3966,67276,5965
2020,2,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,3664,61727,5997
2020,3,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,3225,52657,5975
2020,4,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,3637,60776,5967
2020,5,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,3423,57180,5959
2020,6,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,4003,64176,5956
2020,7,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,4424,70941,5983
2020,8,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,4342,70501,6010
2020,9,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,4060,65861,5963
2020,10,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,3965,66063,5925
2020,11,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,3918,64825,5934
2020,12,3892,City of Coffeyville - (KS),KS,Municipal,Preliminary,4028,66189,5929
2020,1,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,31292,291796,211212
2020,2,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,29339,268748,211347
2020,3,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,30282,264186,211635
2020,4,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,27890,242064,211907
2020,5,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,33675,302148,212224
2020,6,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,40188,378968,212617
2020,7,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,49230,483759,213004
2020,8,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,46895,451986,213146
2020,9,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,37666,347728,213337
2020,10,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,31126,271260,213525
2020,11,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,29782,257343,213735
2020,12,3916,Cobb Electric Membership Corp,GA,Cooperative,Preliminary,34190,320666,214156
2020,1,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,39494,436069,236759
2020,2,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,34457,380265,236996
2020,3,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,34426,364106,238508
2020,4,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,30425,340464,238915
2020,5,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,34444,366391,239403
2020,6,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,33264,370439,239608
2020,7,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,40663,440840,238876
2020,8,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,36601,404967,240381
2020,9,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,34612,368136,240869
2020,10,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,37158,399927,240435
2020,11,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,31975,320883,241467
2020,12,3989,City of Colorado Springs - (CO),CO,Municipal,Preliminary,40143,424772,241133
2020,1,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,280237,2375652,2804789
2020,2,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,271125,2171655,2801380
2020,3,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,245303,2042074,2806041
2020,4,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,228583,1767776,2813909
2020,5,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,269582,1976272,2826821
2020,6,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,317464,2673559,2840851
2020,7,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,399016,3492774,2854744
2020,8,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,367025,3079743,2857416
2020,9,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,235509,2056480,2881454
2020,10,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,245324,1910129,2904903
2020,11,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,245069,1961870,2913812
2020,12,4110,Commonwealth Edison Co,IL,Investor Owned,Preliminary,284657,2442641,2922159
2020,1,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,182310,876193,965291
2020,2,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,172592,762318,966983
2020,3,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,156508,719000,966466
2020,4,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,155897,679715,966070
2020,5,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,147011,638381,985402
2020,6,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,172242,876253,988250
2020,7,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,239670,1171950,1003984
2020,8,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,215092,1024107,1005503
2020,9,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,157875,721315,1009932
2020,10,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,138756,672822,1013164
2020,11,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,142633,733364,1016963
2020,12,4176,Connecticut Light & Power Co,CT,Investor Owned,Preliminary,175947,944454,1021869
2020,1,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,Preliminary,351221,1622226,2807830
