UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
2019,5,1738,Bonneville Power Administration,OR,Federal,Final,14,384,1
2019,5,1738,Bonneville Power Administration,WA,Federal,Final,5764,425422,10
2019,6,1738,Bonneville Power Administration,OR,Federal,Final,14,333,1
2019,6,1738,Bonneville Power Administration,WA,Federal,Final,5948,418311,10
2019,7,1738,Bonneville Power Administration,OR,Federal,Final,14,330,1
2019,7,1738,Bonneville Power Administration,WA,Federal,Final,6669,432621,10
2019,8,1738,Bonneville Power Administration,OR,Federal,Final,14,349,1
2019,8,1738,Bonneville Power Administration,WA,Federal,Final,12040,437972,10
2019,9,1738,Bonneville Power Administration,OR,Federal,Final,15,343,1
2019,9,1738,Bonneville Power Administration,WA,Federal,Final,4184,358967,10
2019,10,1738,Bonneville Power Administration,OR,Federal,Final,22,471,1
2019,10,1738,Bonneville Power Administration,WA,Federal,Final,4540,365174,10
2019,11,1738,Bonneville Power Administration,OR,Federal,Final,23,588,1
2019,11,1738,Bonneville Power Administration,WA,Federal,Final,4062,358881,10
2019,12,1738,Bonneville Power Administration,OR,Federal,Final,23,686,1
2019,12,1738,Bonneville Power Administration,WA,Federal,Final,4372,380141,10
2019,1,1764,Black Diamond Power Co,WV,Investor Owned,Final,604,4788,3932
2019,2,1764,Black Diamond Power Co,WV,Investor Owned,Final,700,5667,3944
2019,3,1764,Black Diamond Power Co,WV,Investor Owned,Final,567,4438,3965
2019,4,1764,Black Diamond Power Co,WV,Investor Owned,Final,485,3704,3961
2019,5,1764,Black Diamond Power Co,WV,Investor Owned,Final,426,3201,3935
2019,6,1764,Black Diamond Power Co,WV,Investor Owned,Final,513,4209,3886
2019,7,1764,Black Diamond Power Co,WV,Investor Owned,Final,513,3969,2864
2019,8,1764,Black Diamond Power Co,WV,Investor Owned,Final,580,4608,2880
2019,9,1764,Black Diamond Power Co,WV,Investor Owned,Final,524,4116,3960
2019,10,1764,Black Diamond Power Co,WV,Investor Owned,Final,456,3728,3945
2019,11,1764,Black Diamond Power Co,WV,Investor Owned,Final,522,4494,4248
2019,12,1764,Black Diamond Power Co,WV,Investor Owned,Final,588,4703,3962
2019,1,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1988,16344,10037
2019,2,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,2179,19042,10056
2019,3,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1985,16027,9676
2019,4,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1609,11091,10079
2019,5,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1756,11022,10106
2019,6,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1474,8686,10127
2019,7,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1699,10762,10156
2019,8,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1611,9960,10208
2019,9,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1467,8614,10214
2019,10,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1706,12338,10231
2019,11,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1841,14182,10260
2019,12,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1958,15825,10265
2019,1,1857,Block Island Utility District,RI,Political Subdivision,Final,251,802,1954
2019,2,1857,Block Island Utility District,RI,Political Subdivision,Final,225,707,1944
2019,3,1857,Block Island Utility District,RI,Political Subdivision,Final,238,752,1948
2019,4,1857,Block Island Utility District,RI,Political Subdivision,Final,216,681,1954
2019,5,1857,Block Island Utility District,RI,Political Subdivision,Final,300,936,1951
2019,6,1857,Block Island Utility District,RI,Political Subdivision,Final,619,1256,1953
2019,7,1857,Block Island Utility District,RI,Political Subdivision,Final,1006,2141,1952
2019,8,1857,Block Island Utility District,RI,Political Subdivision,Final,988,2105,1952
2019,9,1857,Block Island Utility District,RI,Political Subdivision,Final,639,1299,1953
2019,10,1857,Block Island Utility District,RI,Political Subdivision,Final,358,884,1957
2019,11,1857,Block Island Utility District,RI,Political Subdivision,Final,242,745,1956
2019,12,1857,Block Island Utility District,RI,Political Subdivision,Final,274,865,1953
2019,1,2008,City of Boulder City - (NV),NV,Municipal,Final,1116,10405,8055
2019,2,2008,City of Boulder City - (NV),NV,Municipal,Final,1221,11076,8043
2019,3,2008,City of Boulder City - (NV),NV,Municipal,Final,1194,11445,8058
2019,4,2008,City of Boulder City - (NV),NV,Municipal,Final,1160,9528,8049
2019,5,2008,City of Boulder City - (NV),NV,Municipal,Final,1024,8784,8120
2019,6,2008,City of Boulder City - (NV),NV,Municipal,Final,1147,10037,8030
2019,7,2008,City of Boulder City - (NV),NV,Municipal,Final,1494,13248,8087
2019,8,2008,City of Boulder City - (NV),NV,Municipal,Final,1964,17845,8066
2019,9,2008,City of Boulder City - (NV),NV,Municipal,Final,2151,19601,8040
2019,10,2008,City of Boulder City - (NV),NV,Municipal,Final,1759,16113,8091
2019,11,2008,City of Boulder City - (NV),NV,Municipal,Final,1066,9438,8038
2019,12,2008,City of Boulder City - (NV),NV,Municipal,Final,1101,9563,8064
2019,1,2010,City of Bountiful,UT,Municipal,Final,2220,23253,17028
2019,2,2010,City of Bountiful,UT,Municipal,Final,2298,24433,16998
2019,3,2010,City of Bountiful,UT,Municipal,Final,2137,22454,17002
2019,4,2010,City of Bountiful,UT,Municipal,Final,1928,19804,17076
2019,5,2010,City of Bountiful,UT,Municipal,Final,1850,18750,17102
2019,6,2010,City of Bountiful,UT,Municipal,Final,1817,18154,17078
2019,7,2010,City of Bountiful,UT,Municipal,Final,2153,22460,17125
2019,8,2010,City of Bountiful,UT,Municipal,Final,2853,29787,17118
2019,9,2010,City of Bountiful,UT,Municipal,Final,2919,30765,17077
2019,10,2010,City of Bountiful,UT,Municipal,Final,2313,23949,17108
2019,11,2010,City of Bountiful,UT,Municipal,Final,1905,19012,17078
2019,12,2010,City of Bountiful,UT,Municipal,Final,1946,19946,17063
2019,1,2247,City of Bristol - (TN),TN,Municipal,Final,9173,93740,33638
2019,2,2247,City of Bristol - (TN),TN,Municipal,Final,8556,86875,33645
2019,3,2247,City of Bristol - (TN),TN,Municipal,Final,7293,74282,33724
2019,4,2247,City of Bristol - (TN),TN,Municipal,Final,6544,68103,33722
2019,5,2247,City of Bristol - (TN),TN,Municipal,Final,5964,62752,33770
2019,6,2247,City of Bristol - (TN),TN,Municipal,Final,6523,62582,33691
2019,7,2247,City of Bristol - (TN),TN,Municipal,Final,7519,74678,33746
2019,8,2247,City of Bristol - (TN),TN,Municipal,Final,7680,76985,33856
2019,9,2247,City of Bristol - (TN),TN,Municipal,Final,7211,73366,33771
2019,10,2247,City of Bristol - (TN),TN,Municipal,Final,6177,65837,33796
2019,11,2247,City of Bristol - (TN),TN,Municipal,Final,6023,61503,33695
2019,12,2247,City of Bristol - (TN),TN,Municipal,Final,7719,79878,33725
2019,1,2285,City of Brookings - (SD),SD,Municipal,Final,2740,29887,11113
2019,2,2285,City of Brookings - (SD),SD,Municipal,Final,2603,30949,11112
2019,3,2285,City of Brookings - (SD),SD,Municipal,Final,2558,29491,11199
2019,4,2285,City of Brookings - (SD),SD,Municipal,Final,2127,25975,11219
2019,5,2285,City of Brookings - (SD),SD,Municipal,Final,2145,24069,11247
2019,6,2285,City of Brookings - (SD),SD,Municipal,Final,2346,23551,11460
2019,7,2285,City of Brookings - (SD),SD,Municipal,Final,2894,28440,11369
2019,8,2285,City of Brookings - (SD),SD,Municipal,Final,2803,27302,11163
2019,9,2285,City of Brookings - (SD),SD,Municipal,Final,2565,27361,11320
2019,10,2285,City of Brookings - (SD),SD,Municipal,Final,2273,24300,11136
2019,11,2285,City of Brookings - (SD),SD,Municipal,Final,2360,24100,11203
2019,12,2285,City of Brookings - (SD),SD,Municipal,Final,2533,25459,11296
2019,1,2548,City of Burlington Electric - (VT),VT,Municipal,Final,4167,28692,21021
2019,2,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3739,25969,20988
2019,3,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3965,26427,20954
2019,4,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3152,24400,21073
2019,5,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3343,24305,21503
2019,6,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3896,25918,21958
2019,7,2548,City of Burlington Electric - (VT),VT,Municipal,Final,4673,32640,21253
2019,8,2548,City of Burlington Electric - (VT),VT,Municipal,Final,4169,29702,21355
2019,9,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3786,26034,21382
2019,10,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3426,25714,21267
2019,11,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3456,25830,21208
2019,12,2548,City of Burlington Electric - (VT),VT,Municipal,Final,3995,26969,21187
2019,1,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,316201,3248850,1412410
2019,1,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,50574,628917,169084
2019,2,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,297000,2932917,1413065
2019,2,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,46680,488126,169127
2019,3,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,283045,2890447,1415239
2019,3,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,40196,402382,169401
2019,4,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,263358,2664999,1416600
2019,4,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,45141,551501,169422
2019,5,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,299584,3161721,1418504
2019,5,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,44497,497509,169581
2019,6,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,321843,3409776,1421022
2019,6,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,49528,521254,169820
2019,7,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,375600,3801550,1422027
2019,7,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,60468,629714,169764
2019,8,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,355045,3545667,1424492
2019,8,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,55817,588965,169815
2019,9,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,344099,3460686,1425226
2019,9,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,51607,575866,169623
2019,10,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,289723,2848518,1427042
2019,10,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,50760,493036,169638
2019,11,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,266969,2737463,1429777
2019,11,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,39545,422463,169928
2019,12,3046,Duke Energy Progress - (NC),NC,Investor Owned,Final,304467,3191381,1431264
2019,12,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,48761,497276,169885
2019,1,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,13780,163370,88741
2019,1,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1322,14244,12128
2019,2,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,14590,172438,88849
2019,2,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1385,14799,12119
2019,3,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,14908,175298,89320
2019,3,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1495,16158,12139
2019,4,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,11537,131903,89305
2019,4,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,887,8589,12143
2019,5,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,10507,121697,89536
2019,5,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,802,7688,12168
2019,6,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,13343,150959,89819
2019,6,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1115,10946,12154
2019,7,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,15238,174662,89878
2019,7,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1382,14292,12188
2019,8,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,16337,191274,90134
2019,8,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1394,14639,12218
2019,9,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,15176,175071,90125
2019,9,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1186,12046,12221
2019,10,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,14167,154487,90403
2019,10,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1009,9408,12217
2019,11,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,12643,148326,90668
2019,11,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1129,11593,12240
2019,12,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,12732,145301,90670
2019,12,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,1123,11486,12214
2019,1,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,3395,38271,7219
2019,2,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,3333,35458,7213
2019,3,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,3089,32994,7223
2019,4,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2715,27425,7205
2019,5,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2813,27501,7204
2019,6,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2704,26483,7200
2019,7,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2760,27810,7201
2019,8,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2626,25164,7213
2019,9,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2404,23149,7209
2019,10,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2512,25412,7213
2019,11,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,2687,26260,7238
2019,12,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,3072,33482,7214
2019,1,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,35420,260925,266918
2019,2,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,35761,234474,263340
2019,3,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,38044,235538,269887
2019,4,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,32364,197621,266619
2019,5,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,29948,179448,267458
2019,6,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,29787,193529,267150
2019,7,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,36966,246525,268824
2019,8,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,41095,257912,255983
2019,9,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,34100,196193,241508
2019,10,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,28107,173826,241733
2019,11,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,29331,184273,243231
2019,12,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,36704,235208,255068
2019,1,3265,Cleco Power LLC,LA,Investor Owned,Final,73525,721457,286802
2019,2,3265,Cleco Power LLC,LA,Investor Owned,Final,63399,560518,287031
2019,3,3265,Cleco Power LLC,LA,Investor Owned,Final,59865,608040,287598
2019,4,3265,Cleco Power LLC,LA,Investor Owned,Final,60493,582649,287894
2019,5,3265,Cleco Power LLC,LA,Investor Owned,Final,69728,515054,287894
2019,6,3265,Cleco Power LLC,LA,Investor Owned,Final,76226,806995,287894
2019,7,3265,Cleco Power LLC,LA,Investor Owned,Final,85467,849729,287894
2019,8,3265,Cleco Power LLC,LA,Investor Owned,Final,93033,867243,287894
2019,9,3265,Cleco Power LLC,LA,Investor Owned,Final,89816,804365,287894
2019,10,3265,Cleco Power LLC,LA,Investor Owned,Final,81878,680868,287894
2019,11,3265,Cleco Power LLC,LA,Investor Owned,Final,71273,630402,287894
2019,12,3265,Cleco Power LLC,LA,Investor Owned,Final,64576,651797,289090
2019,1,3266,Central Maine Power Co,ME,Investor Owned,Final,74910,457958,533516
2019,2,3266,Central Maine Power Co,ME,Investor Owned,Final,74053,446066,509905
2019,3,3266,Central Maine Power Co,ME,Investor Owned,Final,72220,431487,537645
2019,4,3266,Central Maine Power Co,ME,Investor Owned,Final,60350,358850,517502
2019,5,3266,Central Maine Power Co,ME,Investor Owned,Final,59096,356283,541385
2019,6,3266,Central Maine Power Co,ME,Investor Owned,Final,53615,327373,516081
2019,7,3266,Central Maine Power Co,ME,Investor Owned,Final,64133,391681,544993
2019,8,3266,Central Maine Power Co,ME,Investor Owned,Final,67305,416218,546079
2019,9,3266,Central Maine Power Co,ME,Investor Owned,Final,59634,364759,524230
2019,10,3266,Central Maine Power Co,ME,Investor Owned,Final,58427,348605,550360
2019,11,3266,Central Maine Power Co,ME,Investor Owned,Final,61450,369922,524193
2019,12,3266,Central Maine Power Co,ME,Investor Owned,Final,70019,415540,550797
2019,1,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,5206,70707,15339
2019,2,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,4926,65464,15351
2019,3,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,4997,63792,15346
2019,4,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,5236,66993,15357
2019,5,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,5099,66904,15351
2019,6,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,5142,69048,15350
2019,7,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,5234,74006,15347
2019,8,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,5000,78287,15311
2019,9,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,4482,67710,15308
2019,10,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,4344,66245,15314
2019,11,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,4403,66896,15320
2019,12,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,4317,65299,15328
2019,1,3408,City of Chattanooga - (TN),GA,Municipal,Final,1986,17455,10847
2019,1,3408,City of Chattanooga - (TN),TN,Municipal,Final,45070,438641,174770
2019,2,3408,City of Chattanooga - (TN),GA,Municipal,Final,2183,19638,10837
2019,2,3408,City of Chattanooga - (TN),TN,Municipal,Final,49033,484431,174714
2019,3,3408,City of Chattanooga - (TN),GA,Municipal,Final,1834,16487,10872
2019,3,3408,City of Chattanooga - (TN),TN,Municipal,Final,43918,434389,175586
2019,4,3408,City of Chattanooga - (TN),GA,Municipal,Final,1465,13034,10893
2019,4,3408,City of Chattanooga - (TN),TN,Municipal,Final,39661,406164,176175
2019,5,3408,City of Chattanooga - (TN),GA,Municipal,Final,1473,13102,10964
2019,5,3408,City of Chattanooga - (TN),TN,Municipal,Final,38483,396864,176582
2019,6,3408,City of Chattanooga - (TN),GA,Municipal,Final,1840,16524,10916
2019,6,3408,City of Chattanooga - (TN),TN,Municipal,Final,46087,474759,176270
2019,7,3408,City of Chattanooga - (TN),GA,Municipal,Final,2133,19234,10981
2019,7,3408,City of Chattanooga - (TN),TN,Municipal,Final,52218,512472,177495
2019,8,3408,City of Chattanooga - (TN),GA,Municipal,Final,2032,18622,10940
2019,8,3408,City of Chattanooga - (TN),TN,Municipal,Final,52173,534845,177504
2019,9,3408,City of Chattanooga - (TN),GA,Municipal,Final,1943,18022,10929
2019,9,3408,City of Chattanooga - (TN),TN,Municipal,Final,51019,531795,176597
2019,10,3408,City of Chattanooga - (TN),GA,Municipal,Final,1658,14940,10959
2019,10,3408,City of Chattanooga - (TN),TN,Municipal,Final,47655,491620,176744
2019,11,3408,City of Chattanooga - (TN),GA,Municipal,Final,1761,15731,10942
2019,11,3408,City of Chattanooga - (TN),TN,Municipal,Final,41232,422902,176695
2019,12,3408,City of Chattanooga - (TN),GA,Municipal,Final,1971,17892,10906
2019,12,3408,City of Chattanooga - (TN),TN,Municipal,Final,42414,425066,176903
2019,1,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14108,144751,42759
2019,2,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14034,132640,42653
2019,3,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14660,143485,42888
2019,4,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,13261,133461,42992
2019,5,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,13310,138426,42908
2019,6,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,13842,133524,42972
2019,7,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14686,147615,43032
2019,8,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14081,145811,43093
2019,9,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14036,134375,43043
2019,10,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,13722,132917,43175
2019,11,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14157,139808,43131
2019,12,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,14907,149939,43318
2019,1,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,18726,104277,81508
2019,2,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,16962,90253,81498
2019,3,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,17247,91484,81506
2019,4,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,14945,82193,81360
2019,5,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,14715,81365,81524
2019,6,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,14470,78101,81531
2019,7,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,15968,84826,81514
2019,8,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,16163,84306,81528
2019,9,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,16341,80799,81470
2019,10,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,17492,86960,81613
2019,11,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,18084,89745,81638
2019,12,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,19078,101387,81683
2019,1,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,40973,401399,297429
2019,2,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,35762,355657,286837
2019,3,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,34836,338476,286517
2019,4,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,29153,266927,290263
2019,5,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,28882,257908,282989
2019,6,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,33969,302447,279362
2019,7,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,43753,396104,280500
2019,8,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,40899,374980,287427
2019,9,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,40031,367315,293976
2019,10,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,28427,259020,298937
2019,11,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,35272,325702,303488
2019,12,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,38078,363741,298541
2019,1,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,1329,12640,6964
2019,2,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,1623,15382,6961
2019,3,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,1286,11936,6969
2019,4,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,1105,9998,6970
2019,5,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,849,7445,6974
2019,6,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,786,7873,6969
2019,7,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,865,8678,6975
2019,8,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,966,9922,6978
2019,9,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,844,8625,6966
2019,10,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,747,7259,6949
2019,11,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,909,9314,6952
2019,12,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,1179,11441,6958
2019,1,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,35863,449498,207862
2019,2,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,36812,447979,209884
2019,3,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,33974,412836,210244
2019,4,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,27065,337298,208974
2019,5,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,25847,320814,211220
2019,6,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,25539,317713,211527
2019,7,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,27220,339916,211858
2019,8,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,28198,354736,212349
2019,9,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,26267,318757,212653
2019,10,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,30665,369932,213187
2019,11,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,32826,396048,213662
2019,12,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,37044,448643,213948
2019,1,3704,City of Clarksville - (TN),TN,Municipal,Final,15157,136930,71072
2019,2,3704,City of Clarksville - (TN),TN,Municipal,Final,16021,147758,70992
2019,3,3704,City of Clarksville - (TN),TN,Municipal,Final,13992,127824,71233
2019,4,3704,City of Clarksville - (TN),TN,Municipal,Final,11623,106053,71372
2019,5,3704,City of Clarksville - (TN),TN,Municipal,Final,12077,112140,71304
2019,6,3704,City of Clarksville - (TN),TN,Municipal,Final,14197,126314,70990
2019,7,3704,City of Clarksville - (TN),TN,Municipal,Final,15910,142592,72322
2019,8,3704,City of Clarksville - (TN),TN,Municipal,Final,16519,151999,71892
2019,9,3704,City of Clarksville - (TN),TN,Municipal,Final,15738,145667,72161
2019,10,3704,City of Clarksville - (TN),TN,Municipal,Final,13298,124833,72315
2019,11,3704,City of Clarksville - (TN),TN,Municipal,Final,12323,111497,72071
2019,12,3704,City of Clarksville - (TN),TN,Municipal,Final,14321,131172,72445
2019,1,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,22364,200505,180966
2019,2,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,20026,174504,186357
2019,3,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,21614,187789,180376
2019,4,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,17143,150626,183482
2019,5,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,16814,148419,184897
2019,6,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,19420,154832,190518
2019,7,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,27574,231379,188908
2019,8,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,23778,190124,194409
